diff_n_comp,res,z
4,0.8804418236974497,['33123']
3,0.866540718942068,['33124']
4,0.8848241159629461,['33125']
3,0.6334579656062665,['33130']
3,0.8980838197465125,['33131']
3,0.8899460650868921,['33132']
3,0.9202795325406329,['33133']
2,0.9172457806305419,['33134']
3,0.9183291990032216,['33135']
4,0.569314495902096,['33140']
4,0.8960990124485333,['33141']
4,0.8818143902184905,['33142']
4,0.9212475397271521,['33143']
3,0.91528321756328,['33144']
4,0.9226727594285781,['33145']
4,0.6660854758963648,['33150']
4,0.881359276472155,['33151']
4,0.8786880537195066,['33152']
4,0.9069914897367153,['33153']
3,0.9073008443537685,['33154']
4,0.9002531557850275,['33155']
4,0.23508365718477775,['33200']
4,0.258797754969545,['33201']
4,0.25539458651424385,['33202']
4,0.2786895323763463,['33203']
3,0.27238554362582146,['33204']
4,0.2894778551383603,['33205']
4,0.5156802454020591,['33210']
4,0.8502786275055971,['33211']
4,0.8286266130259596,['33212']
4,0.9004772309969014,['33213']
3,0.8918486934723883,['33214']
4,0.8988894795077211,['33215']
4,0.42026509232880094,['33220']
4,0.8304112091745688,['33221']
4,0.7898266940972934,['33222']
4,0.8938133618993856,['33223']
3,0.8757123710453568,['33224']
4,0.9006209816956989,['33225']
3,0.6377260701262776,['33230']
3,0.9183101647108083,['33231']
3,0.9081097714827349,['33232']
3,0.9400106866119147,['33233']
2,0.936169441020929,['33234']
3,0.9392428487084334,['33235']
4,0.5448761002240865,['33240']
4,0.9104604186219081,['33241']
4,0.8913853091739886,['33242']
4,0.937693984238919,['33243']
3,0.9304746886098999,['33244']
4,0.9404458831246617,['33245']
4,0.7204134758683457,['33250']
4,0.9103661378041933,['33251']
4,0.9086327104318807,['33252']
4,0.9325360670258133,['33253']
3,0.9320912152460703,['33254']
4,0.9273152500891094,['33255']
4,0.48321783737738333,['33300']
4,0.5195003771944341,['33301']
4,0.5051833724296801,['33302']
4,0.5296454792319526,['33303']
3,0.516516100033553,['33304']
4,0.5520623001586322,['33305']
4,0.7425504402989249,['33310']
4,0.9306456503340486,['33311']
4,0.9241805317379463,['33312']
4,0.9531275351087205,['33313']
3,0.9498921324259122,['33314']
4,0.9511949961904361,['33315']
4,0.6835676332846433,['33320']
4,0.9293903033348135,['33321']
4,0.9137662580018789,['33322']
4,0.9541776580330188,['33323']
3,0.9483639513059124,['33324']
4,0.9556082136482646,['33325']
3,0.8314768552628694,['33330']
3,0.9611801628626078,['33331']
3,0.957297969720023,['33332']
3,0.9699978131919019,['33333']
2,0.9688802225585821,['33334']
3,0.96942002740011,['33335']
4,0.7869707743994487,['33340']
4,0.9605880212794105,['33341']
4,0.9549079796791843,['33342']
4,0.9704740202278405,['33343']
3,0.9682370864397263,['33344']
4,0.9713264389604023,['33345']
4,0.8476579922344326,['33350']
4,0.9537411920805995,['33351']
4,0.9526856090610497,['33352']
4,0.9648888306199037,['33353']
3,0.9644928746901059,['33354']
4,0.9621397920127899,['33355']
4,0.4512521509163963,['33400']
4,0.48612941575379,['33401']
4,0.4722189406026823,['33402']
4,0.5022310599621705,['33403']
3,0.48897670226538653,['33404']
4,0.5262227717840937,['33405']
4,0.7425390728530238,['33410']
4,0.9410788990203809,['33411']
4,0.932192809709084,['33412']
4,0.9617710928763886,['33413']
3,0.9580556402299637,['33414']
4,0.9613787179877251,['33415']
4,0.6610360157528155,['33420']
4,0.9319868990383928,['33421']
4,0.9140097613152638,['33422']
4,0.9597029279322499,['33423']
3,0.9525574331805603,['33424']
4,0.9619954071382378,['33425']
3,0.8318887144002011,['33430']
3,0.9691004087572465,['33431']
3,0.9653080922600954,['33432']
3,0.9771321529012252,['33433']
2,0.9761246175036522,['33434']
3,0.9771391770131841,['33435']
4,0.7725766144316635,['33440']
4,0.9660785267469357,['33441']
4,0.9583625520241973,['33442']
4,0.9768264467092427,['33443']
3,0.973985936077657,['33444']
4,0.9773553286951404,['33445']
4,0.8760382923056875,['33450']
4,0.9650053163975056,['33451']
4,0.9648235092484281,['33452']
4,0.9744853830495562,['33453']
3,0.9742202216402706,['33454']
4,0.9724547955502205,['33455']
3,0.4407578530546383,['33500']
3,0.462162217824569,['33501']
3,0.45334066978935866,['33502']
3,0.47497070508195965,['33503']
2,0.4674556306231553,['33504']
3,0.49050401647518505,['33505']
3,0.6616463479801603,['33510']
3,0.8904596171262092,['33511']
3,0.8811968484321342,['33512']
3,0.9209587647793532,['33513']
2,0.9174418669638822,['33514']
3,0.9170848335481978,['33515']
3,0.6180186204319311,['33520']
3,0.8957577986904594,['33521']
3,0.8791737111311329,['33522']
3,0.9270548621604923,['33523']
2,0.9197191579286487,['33524']
3,0.9276936647825562,['33525']
2,0.76446104284983,['33530']
2,0.9337110485064962,['33531']
2,0.9299530260906647,['33532']
2,0.9465634739029383,['33533']
1,0.9452043678171117,['33534']
2,0.9449857881348992,['33535']
3,0.7364072691407586,['33540']
3,0.9364747957334678,['33541']
3,0.9293814879227515,['33542']
3,0.9490363747408221,['33543']
2,0.9464894012695255,['33544']
3,0.9491920728998257,['33545']
3,0.7582711642386141,['33550']
3,0.918243118085458,['33551']
3,0.9171821142240951,['33552']
3,0.9363642357152459,['33553']
2,0.9360769093788521,['33554']
3,0.9318166949622985,['33555']
5,0.015888328067253887,['34000']
5,0.020561255456701115,['34001']
5,0.01631216357474002,['34002']
5,0.018646547111149374,['34003']
4,0.02223168072032746,['34004']
5,0.024781402096763504,['34005']
5,0.03247397149445548,['34010']
5,0.04869356400562056,['34011']
5,0.04523955427759209,['34012']
5,0.05822717161205683,['34013']
4,0.05759424494435347,['34014']
5,0.07397249564726079,['34015']
5,0.037163932287782336,['34020']
5,0.05895328698428871,['34021']
5,0.05065413714224767,['34022']
5,0.06659600893231243,['34023']
4,0.04870954340685956,['34024']
5,0.06448018080826218,['34025']
4,0.04595153020696976,['34030']
4,0.06775125668749195,['34031']
4,0.05933840525091027,['34032']
4,0.08321632193788427,['34033']
3,0.06869429514419281,['34034']
4,0.09443184421900187,['34035']
5,0.045013498339729015,['34040']
5,0.06998763553935751,['34041']
5,0.052553277163468866,['34042']
5,0.08736754158564511,['34043']
4,0.07607163837013275,['34044']
5,0.08375861732808618,['34045']
5,0.0406090489838353,['34050']
5,0.07960791215833732,['34051']
5,0.06473825644296259,['34052']
5,0.09032983652539198,['34053']
4,0.08263406213226053,['34054']
5,0.07261528987016592,['34055']
5,0.2561526683002431,['34100']
5,0.2726402860664042,['34101']
5,0.28432220220331794,['34102']
5,0.2953310414892932,['34103']
4,0.2815899630807245,['34104']
5,0.30593976903329445,['34105']
5,0.49981340128272905,['34110']
5,0.8311815599964839,['34111']
5,0.8105809656887077,['34112']
5,0.8799119984465185,['34113']
4,0.8718381791358338,['34114']
5,0.8749551459416748,['34115']
5,0.43301764602809134,['34120']
5,0.818666837485242,['34121']
5,0.7854208332328625,['34122']
5,0.8801219531683324,['34123']
4,0.865687372388337,['34124']
5,0.8835835725995164,['34125']
4,0.630269417810829,['34130']
4,0.8997733697960889,['34131']
4,0.8906000189826218,['34132']
4,0.921725276360526,['34133']
3,0.9183084983199717,['34134']
4,0.9197279090384638,['34135']
5,0.563931147997297,['34140']
5,0.8961819423662526,['34141']
5,0.8796173295717867,['34142']
5,0.9224365324330553,['34143']
4,0.9164164156662388,['34144']
5,0.9237564131155476,['34145']
5,0.6708594091152906,['34150']
5,0.8841805552552733,['34151']
5,0.8815079830594449,['34152']
5,0.9097433963448355,['34153']
4,0.909086450001835,['34154']
5,0.9023883442196448,['34155']
5,0.20959946360312387,['34200']
5,0.2526068796941988,['34201']
5,0.23096083072375687,['34202']
5,0.2588628428988271,['34203']
4,0.23449284380858418,['34204']
5,0.28000470654833526,['34205']
5,0.4803966954574305,['34210']
5,0.8403256946420263,['34211']
5,0.8153549130725107,['34212']
5,0.8941038751087353,['34213']
4,0.8834135854988824,['34214']
5,0.893154717682599,['34215']
5,0.3882319389747242,['34220']
5,0.8166833145106877,['34221']
5,0.7709207364083115,['34222']
5,0.8853365681616908,['34223']
4,0.863907040542424,['34224']
5,0.8929038322062924,['34225']
4,0.6136108891419365,['34230']
4,0.9130541800884221,['34231']
4,0.9018548073554367,['34232']
4,0.9372619384819342,['34233']
3,0.9327137075137303,['34234']
4,0.9367184381673651,['34235']
5,0.5256941152672157,['34240']
5,0.9028986625296114,['34241']
5,0.8811792424975818,['34242']
5,0.9340089598151643,['34243']
4,0.9259100821985614,['34244']
5,0.9370520652885097,['34245']
5,0.7085023688160672,['34250']
5,0.9069919313098593,['34251']
5,0.9046507233769179,['34252']
5,0.9301011846145418,['34253']
4,0.9296004351132606,['34254']
5,0.9244046687230184,['34255']
5,0.46944319210768826,['34300']
5,0.5049796353780928,['34301']
5,0.48426510499572833,['34302']
5,0.5127665293313984,['34303']
4,0.510323674533004,['34304']
5,0.5395356193030814,['34305']
5,0.7362373846257486,['34310']
5,0.9325313714113976,['34311']
5,0.9233840605987897,['34312']
5,0.9536060042562869,['34313']
4,0.9503406778488298,['34314']
5,0.9521155107782995,['34315']
5,0.6677040237612141,['34320']
5,0.9277941526366363,['34321']
5,0.911771897195106,['34322']
5,0.95411777302567,['34323']
4,0.9480563196352705,['34324']
5,0.9557701680315743,['34325']
4,0.8287960548371843,['34330']
4,0.9621037235353822,['34331']
4,0.9580484762732051,['34332']
4,0.9707835322278159,['34333']
3,0.9698036281856162,['34334']
4,0.9702287086311667,['34335']
5,0.7795520879436938,['34340']
5,0.9608313163529449,['34341']
5,0.9546121226828366,['34342']
5,0.9712107616767202,['34343']
4,0.9684518689358547,['34344']
5,0.9716922422340681,['34345']
5,0.8484979641365463,['34350']
5,0.9550690690452381,['34351']
5,0.9542223480678844,['34352']
5,0.9660522641553944,['34353']
4,0.96570119339069,['34354']
5,0.9633079537464257,['34355']
5,0.41389089040345795,['34400']
5,0.45451448255225274,['34401']
5,0.4396780433390535,['34402']
5,0.46837730625178353,['34403']
4,0.4516984976729327,['34404']
5,0.4922698216620428,['34405']
5,0.7229161961198663,['34410']
5,0.9372089576038631,['34411']
5,0.9257522505703483,['34412']
5,0.9599710244291575,['34413']
4,0.9558363364226908,['34414']
5,0.958983578434421,['34415']
5,0.6337472400565696,['34420']
5,0.925313228916449,['34421']
5,0.9059274536208068,['34422']
5,0.9561609954865875,['34423']
4,0.9482108451570543,['34424']
5,0.9593004812001752,['34425']
4,0.8160907521925543,['34430']
4,0.9671013770907052,['34431']
4,0.9624398318494279,['34432']
4,0.9764570044342283,['34433']
3,0.9750577005139693,['34434']
4,0.976071143003104,['34435']
5,0.7505609749710791,['34440']
5,0.9636445299009555,['34441']
5,0.955057306482394,['34442']
5,0.9755444751055189,['34443']
4,0.9722565874336023,['34444']
5,0.9766145678872735,['34445']
5,0.8704213207642794,['34450']
5,0.964325470038505,['34451']
5,0.9635708949721029,['34452']
5,0.9737557469703148,['34453']
4,0.9731129611202876,['34454']
5,0.9708928730633128,['34455']
4,0.45370159170154456,['34500']
4,0.47674079795960955,['34501']
4,0.46943720900049873,['34502']
4,0.49931433008729864,['34503']
3,0.47945384060891,['34504']
4,0.510497916088732,['34505']
4,0.6732795968473174,['34510']
4,0.8967332902295923,['34511']
4,0.8882906711131014,['34512']
4,0.9253714649577222,['34513']
3,0.9219514046941922,['34514']
4,0.9217684304480952,['34515']
4,0.634478041699555,['34520']
4,0.9014288530267008,['34521']
4,0.8852064375256632,['34522']
4,0.9313297136368487,['34523']
3,0.9247621509081461,['34524']
4,0.9317803443543805,['34525']
3,0.7749615578986263,['34530']
3,0.9376479959065086,['34531']
3,0.9342424535512647,['34532']
3,0.9497899742653944,['34533']
2,0.9485226821162515,['34534']
3,0.9483019716305908,['34535']
4,0.7462462330666654,['34540']
4,0.9401446336934681,['34541']
4,0.9336738140134953,['34542']
4,0.9521204480227343,['34543']
3,0.9497212135590687,['34544']
4,0.952233995393677,['34545']
4,0.7692354170875958,['34550']
4,0.9230242838571305,['34551']
4,0.9220309505705324,['34552']
4,0.9402336351027433,['34553']
3,0.9397632170559502,['34554']
4,0.9357827830903817,['34555']
5,0.017547255269505378,['35000']
5,0.021305106772863465,['35001']
5,0.023389558206008063,['35002']
5,0.022655943200344617,['35003']
4,0.021600308873843233,['35004']
5,0.020583481221539166,['35005']
5,0.0361798058505909,['35010']
5,0.055537796696263866,['35011']
5,0.04949818005751188,['35012']
5,0.07469569528919602,['35013']
4,0.07272052058499084,['35014']
5,0.06275623311931426,['35015']
5,0.033611229685674635,['35020']
5,0.04978714516547798,['35021']
5,0.06166334011868982,['35022']
5,0.04719263396540367,['35023']
4,0.05338509592195001,['35024']
5,0.05609023579397777,['35025']
4,0.042560220258340116,['35030']
4,0.07883846469717344,['35031']
4,0.060476901506601975,['35032']
4,0.08910910119824837,['35033']
3,0.08002401584398493,['35034']
4,0.08474467685516288,['35035']
5,0.04121440981304729,['35040']
5,0.07343668119842156,['35041']
5,0.0656697232553506,['35042']
5,0.07697281310281344,['35043']
4,0.09320053952642347,['35044']
5,0.08528020926888628,['35045']
5,0.04276330314689892,['35050']
5,0.07558318745724595,['35051']
5,0.0730908064565076,['35052']
5,0.07926215461613763,['35053']
4,0.08591060704759193,['35054']
5,0.0759288946614976,['35055']
5,0.23334841901320233,['35100']
5,0.25590582178218746,['35101']
5,0.2573439811949708,['35102']
5,0.275843267588598,['35103']
4,0.26973041646079743,['35104']
5,0.29007852659717664,['35105']
5,0.46978008861158344,['35110']
5,0.7997491492459212,['35111']
5,0.7815106787981684,['35112']
5,0.8548898861999621,['35113']
4,0.8472920966039065,['35114']
5,0.8502882025512063,['35115']
5,0.3980412799940642,['35120']
5,0.7963082802713954,['35121']
5,0.761788069073159,['35122']
5,0.860116624236684,['35123']
4,0.8443981413793021,['35124']
5,0.8634398432686781,['35125']
4,0.5940179813481253,['35130']
4,0.8776834224915947,['35131']
4,0.8688831521044829,['35132']
4,0.9033327754824503,['35133']
3,0.8999657214247749,['35134']
4,0.9008528112506761,['35135']
5,0.5347473178918463,['35140']
5,0.8775049375005238,['35141']
5,0.8604525819920561,['35142']
5,0.9053412288298359,['35143']
4,0.8993311872684073,['35144']
5,0.9067209834714879,['35145']
5,0.620575997682765,['35150']
5,0.856654768956238,['35151']
5,0.8540190230169769,['35152']
5,0.8878725501397395,['35153']
4,0.8874809876596159,['35154']
5,0.8792227291993276,['35155']
5,0.21829490656760106,['35200']
5,0.25076690371813476,['35201']
5,0.23713972515920875,['35202']
5,0.2607222924453409,['35203']
4,0.252344650876294,['35204']
5,0.27828176131701443,['35205']
5,0.4835643518948923,['35210']
5,0.834722078655594,['35211']
5,0.8112439933491848,['35212']
5,0.8877946809437012,['35213']
4,0.8783241817611936,['35214']
5,0.8855229966358489,['35215']
5,0.40027765018436096,['35220']
5,0.8138631571606384,['35221']
5,0.7759013687166639,['35222']
5,0.8817993210603365,['35223']
4,0.8630496825885537,['35224']
5,0.8884528042518921,['35225']
4,0.6148935722003965,['35230']
4,0.9071363773986603,['35231']
4,0.8968451779614981,['35232']
4,0.9305342698650781,['35233']
3,0.9267460448547202,['35234']
4,0.9296789544247672,['35235']
5,0.5410499666682047,['35240']
5,0.8997278458202267,['35241']
5,0.8807984702691363,['35242']
5,0.9291072869850807,['35243']
4,0.9216170702714996,['35244']
5,0.9315047113663066,['35245']
5,0.6895401280255367,['35250']
5,0.8972430959718684,['35251']
5,0.8950973393669331,['35252']
5,0.921545720316208,['35253']
4,0.9209565213248947,['35254']
5,0.915350244213688,['35255']
5,0.4516440869460764,['35300']
5,0.4775968403740501,['35301']
5,0.4699735161331292,['35302']
5,0.49654877331517744,['35303']
4,0.4786814962557074,['35304']
5,0.5108519222464755,['35305']
5,0.7095572013883862,['35310']
5,0.9176229664218495,['35311']
5,0.9094554106965824,['35312']
5,0.9432600935120329,['35313']
4,0.9390283379205555,['35314']
5,0.9401419192882541,['35315']
5,0.6464148566305215,['35320']
5,0.9167239667202485,['35321']
5,0.8999967775152117,['35322']
5,0.9446017894472079,['35323']
4,0.938294677104389,['35324']
5,0.9465849051067132,['35325']
4,0.8027681342911678,['35330']
4,0.9529172559684984,['35331']
4,0.9489595419167777,['35332']
4,0.9630979298454841,['35333']
3,0.9618481043053932,['35334']
4,0.962097728378191,['35335']
5,0.7575162269493255,['35340']
5,0.9527909942405258,['35341']
5,0.9458964568392229,['35342']
5,0.9637598976058958,['35343']
4,0.9615577521531788,['35344']
5,0.9647029607719333,['35345']
5,0.8190344597537647,['35350']
5,0.9435765603928145,['35351']
5,0.9421343990592813,['35352']
5,0.9571144840902399,['35353']
4,0.9562737314837945,['35354']
5,0.9538423895619579,['35355']
5,0.4335833339283009,['35400']
5,0.4572376899785255,['35401']
5,0.45173232202356645,['35402']
5,0.48321410432256895,['35403']
4,0.4674273365209079,['35404']
5,0.5024140953065136,['35405']
5,0.7273653898997888,['35410']
5,0.9342516914507398,['35411']
5,0.9245017258069143,['35412']
5,0.9561040094024182,['35413']
4,0.9517290493398289,['35414']
5,0.955381873989786,['35415']
5,0.6389597856192479,['35420']
5,0.9244792094774512,['35421']
5,0.9069483581040372,['35422']
5,0.9540038226143219,['35423']
4,0.947422191632611,['35424']
5,0.9573077874374187,['35425']
4,0.8158091572155352,['35430']
4,0.9645451905270809,['35431']
4,0.9602208631343804,['35432']
4,0.9736606057886644,['35433']
3,0.9718377449002366,['35434']
4,0.9732825830838694,['35435']
5,0.758334611078074,['35440']
5,0.9619451488288595,['35441']
5,0.9538648493735368,['35442']
5,0.9726187650379543,['35443']
4,0.9706019790563791,['35444']
5,0.9743039836463304,['35445']
5,0.8604524093765116,['35450']
5,0.9597517486729331,['35451']
5,0.9588888983833872,['35452']
5,0.9702872590557796,['35453']
4,0.9692565519601882,['35454']
5,0.9673910236520523,['35455']
4,0.38097644389133667,['35500']
