z,t,k,N1,N2,utl1,utl2
['32255'],3,100,10000,5000,1.0798823435897376,1.0
['32300'],3,100,10000,5000,1.7884773530168896,1.0
['32301'],3,100,10000,5000,1.6882088568455456,1.0
['32302'],3,100,10000,5000,1.7180580069767741,1.0
['32303'],3,100,10000,5000,1.6787139714592785,1.0
['32304'],3,100,10000,5000,1.6891023948252313,2.0
['32305'],3,100,10000,5000,1.64229549948957,1.0
['32310'],3,100,10000,5000,1.2801328975673865,1.0
['32311'],3,100,10000,5000,1.051716661353907,1.0
['32312'],3,100,10000,5000,1.0602055661994223,1.0
['32313'],3,100,10000,5000,1.0317065433044934,1.0
['32314'],3,100,10000,5000,1.0327097676837123,2.0
['32315'],3,100,10000,5000,1.0302063282453318,1.0
['32320'],3,100,10000,5000,1.3684428451813049,1.0
['32321'],3,100,10000,5000,1.060763597550755,1.0
['32322'],3,100,10000,5000,1.088894253946268,1.0
['32323'],3,100,10000,5000,1.0400405301051308,1.0
['32324'],3,100,10000,5000,1.0423730980655523,2.0
['32325'],3,100,10000,5000,1.0344709111624524,1.0
['32330'],3,100,10000,5000,1.1951533514752941,2.0
['32331'],3,100,10000,5000,1.0257936959708576,2.0
['32332'],3,100,10000,5000,1.0318596054515965,2.0
['32333'],3,100,10000,5000,1.0216230891501914,2.0
['32334'],3,100,10000,5000,1.0211785151929824,3.0
['32335'],3,100,10000,5000,1.0199060785989444,2.0
['32340'],3,100,10000,5000,1.237196693789266,1.0
['32341'],3,100,10000,5000,1.0274367146314254,1.0
['32342'],3,100,10000,5000,1.0349625118772154,1.0
['32343'],3,100,10000,5000,1.0223174518496514,1.0
['32344'],3,100,10000,5000,1.022988780465483,2.0
['32345'],3,100,10000,5000,1.0207426218774256,1.0
['32350'],3,100,10000,5000,1.152465584650494,1.0
['32351'],3,100,10000,5000,1.0248834259172144,1.0
['32352'],3,100,10000,5000,1.0281993263511424,1.0
['32353'],3,100,10000,5000,1.0191234809201781,1.0
['32354'],3,100,10000,5000,1.0185962680190352,2.0
['32355'],3,100,10000,5000,1.01945902973837,1.0
['32400'],3,100,10000,5000,1.9358105345216525,1.0
['32401'],3,100,10000,5000,1.837142511988188,1.0
['32402'],3,100,10000,5000,1.852294230223826,1.0
['32403'],3,100,10000,5000,1.8118707964020861,1.0
['32404'],3,100,10000,5000,1.8421852607375535,2.0
['32405'],3,100,10000,5000,1.7739022642329008,1.0
['32410'],3,100,10000,5000,1.3447896924787668,1.0
['32411'],3,100,10000,5000,1.0824426373670115,1.0
['32412'],3,100,10000,5000,1.092836286730948,1.0
['32413'],3,100,10000,5000,1.0576603998677647,1.0
['32414'],3,100,10000,5000,1.0629915511351933,2.0
['32415'],3,100,10000,5000,1.0572595046638416,1.0
['32420'],3,100,10000,5000,1.4619448554711632,1.0
['32421'],3,100,10000,5000,1.102304237830662,1.0
['32422'],3,100,10000,5000,1.134487490945906,1.0
['32423'],3,100,10000,5000,1.0727460856822923,1.0
['32424'],3,100,10000,5000,1.0831610472991957,2.0
['32425'],3,100,10000,5000,1.0670502511997573,1.0
['32430'],3,100,10000,5000,1.2399755370461776,2.0
['32431'],3,100,10000,5000,1.0513028348308486,2.0
['32432'],3,100,10000,5000,1.0587875458631972,2.0
['32433'],3,100,10000,5000,1.046542153029955,2.0
['32434'],3,100,10000,5000,1.0476450973058802,3.0
['32435'],3,100,10000,5000,1.0442750683761701,2.0
['32440'],3,100,10000,5000,1.3206625058213217,1.0
['32441'],3,100,10000,5000,1.0609421662449685,1.0
['32442'],3,100,10000,5000,1.0732070730328729,1.0
['32443'],3,100,10000,5000,1.0507696949223493,1.0
['32444'],3,100,10000,5000,1.05445589292863,2.0
['32445'],3,100,10000,5000,1.0490549556564235,1.0
['32450'],3,100,10000,5000,1.1773438521639057,1.0
['32451'],3,100,10000,5000,1.046709537942794,1.0
['32452'],3,100,10000,5000,1.0514218483290343,1.0
['32453'],3,100,10000,5000,1.042419127893671,1.0
['32454'],3,100,10000,5000,1.0427077001371035,2.0
['32455'],3,100,10000,5000,1.042895089697724,1.0
['32500'],3,100,10000,5000,1.7252360264168467,2.0
['32501'],3,100,10000,5000,1.6499667546144254,2.0
['32502'],3,100,10000,5000,1.6716566512928595,2.0
['32503'],3,100,10000,5000,1.6338538823629387,2.0
['32504'],3,100,10000,5000,1.6452993977938706,3.0
['32505'],3,100,10000,5000,1.6066572834202608,2.0
['32510'],3,100,10000,5000,1.2965954628549943,2.0
['32511'],3,100,10000,5000,1.0512434759542377,2.0
['32512'],3,100,10000,5000,1.0566131424883,2.0
['32513'],3,100,10000,5000,1.0238266117457957,2.0
['32514'],3,100,10000,5000,1.0256385484596253,3.0
['32515'],3,100,10000,5000,1.026961673715071,2.0
['32520'],3,100,10000,5000,1.3464425664467454,2.0
['32521'],3,100,10000,5000,1.0473429452567244,2.0
['32522'],3,100,10000,5000,1.0691377054795506,2.0
['32523'],3,100,10000,5000,1.023266018935869,2.0
['32524'],3,100,10000,5000,1.0277815559043484,3.0
['32525'],3,100,10000,5000,1.024575316574578,2.0
['32530'],3,100,10000,5000,1.187846998027553,3.0
['32531'],3,100,10000,5000,1.0144741836181372,3.0
['32532'],3,100,10000,5000,1.0186306304575994,3.0
['32533'],3,100,10000,5000,1.0077272667225197,3.0
['32534'],3,100,10000,5000,1.0077408763686617,4.0
['32535'],3,100,10000,5000,1.0087485919076788,3.0
['32540'],3,100,10000,5000,1.2139949808341037,2.0
['32541'],3,100,10000,5000,1.0130103086818272,2.0
['32542'],3,100,10000,5000,1.019255602739913,2.0
['32543'],3,100,10000,5000,1.0067577672365149,2.0
['32544'],3,100,10000,5000,1.00796151027089,3.0
['32545'],3,100,10000,5000,1.0073745658436146,2.0
['32550'],3,100,10000,5000,1.1935919610361585,2.0
['32551'],3,100,10000,5000,1.0248957554333573,2.0
['32552'],3,100,10000,5000,1.0287406701235033,2.0
['32553'],3,100,10000,5000,1.0136946138785587,2.0
['32554'],3,100,10000,5000,1.0134091786881456,3.0
['32555'],3,100,10000,5000,1.017336545341197,2.0
['33000'],3,100,10000,5000,11.801529142894907,2.0
['33001'],3,100,10000,5000,11.48736322237514,2.0
['33002'],3,100,10000,5000,11.643883580494094,2.0
['33003'],3,100,10000,5000,11.217967393439634,2.0
['33004'],3,100,10000,5000,11.55208300042818,3.0
['33005'],3,100,10000,5000,11.225580607964863,2.0
['33010'],3,100,10000,5000,10.624017529103535,2.0
['33011'],3,100,10000,5000,9.548153192815308,2.0
['33012'],3,100,10000,5000,9.572283456069995,2.0
['33013'],3,100,10000,5000,9.241403886940311,2.0
['33014'],3,100,10000,5000,9.204883768290086,3.0
['33015'],3,100,10000,5000,9.274205395604074,2.0
['33020'],3,100,10000,5000,10.790641154752985,2.0
['33021'],3,100,10000,5000,9.505099094864294,2.0
['33022'],3,100,10000,5000,9.90698184626071,2.0
['33023'],3,100,10000,5000,9.257472100817619,2.0
['33024'],3,100,10000,5000,9.697531850370812,3.0
['33025'],3,100,10000,5000,9.25235722390714,2.0
['33030'],3,100,10000,5000,10.175681018822873,3.0
['33031'],3,100,10000,5000,9.185960211798989,3.0
['33032'],3,100,10000,5000,9.171738629777185,3.0
['33033'],3,100,10000,5000,8.798881585768148,3.0
['33034'],3,100,10000,5000,8.97566652416115,4.0
['33035'],3,100,10000,5000,8.963078422882434,3.0
['33040'],3,100,10000,5000,10.489177214341431,2.0
['33041'],3,100,10000,5000,9.17291463200286,2.0
['33042'],3,100,10000,5000,9.427765400689823,2.0
['33043'],3,100,10000,5000,8.994678346988893,2.0
['33044'],3,100,10000,5000,9.108646895004664,3.0
['33045'],3,100,10000,5000,8.952696325066064,2.0
['33050'],3,100,10000,5000,9.996282053033045,2.0
['33051'],3,100,10000,5000,9.150804916947164,2.0
['33052'],3,100,10000,5000,9.197834187700042,2.0
['33053'],3,100,10000,5000,8.818663117444734,2.0
['33054'],3,100,10000,5000,8.930699052582598,3.0
['33055'],3,100,10000,5000,8.962246855916899,2.0
['33100'],3,100,10000,5000,1.9293339250757753,2.0
['33101'],3,100,10000,5000,1.8319864758034572,2.0
['33102'],3,100,10000,5000,1.8384917356964008,2.0
['33103'],3,100,10000,5000,1.8017938123131287,2.0
['33104'],3,100,10000,5000,1.8181502243121543,3.0
['33105'],3,100,10000,5000,1.7692373855127812,2.0
['33110'],3,100,10000,5000,1.3766570661198052,2.0
['33111'],3,100,10000,5000,1.0866719763861952,2.0
['33112'],3,100,10000,5000,1.0900588786311216,2.0
['33113'],3,100,10000,5000,1.0472411281700522,2.0
['33114'],3,100,10000,5000,1.049461343284988,3.0
['33115'],3,100,10000,5000,1.0461623978326473,2.0
['33120'],3,100,10000,5000,1.4538218315088132,2.0
['33121'],3,100,10000,5000,1.0817583866394407,2.0
['33122'],3,100,10000,5000,1.1010631419789259,2.0
['33123'],3,100,10000,5000,1.0424968759712374,2.0
['33124'],3,100,10000,5000,1.0484608316937736,3.0
['33125'],3,100,10000,5000,1.038789086777248,2.0
['33130'],3,100,10000,5000,1.2510946447669002,3.0
['33131'],3,100,10000,5000,1.0331494583668661,3.0
['33132'],3,100,10000,5000,1.034811747838172,3.0
['33133'],3,100,10000,5000,1.0204706225842142,3.0
['33134'],3,100,10000,5000,1.020720101880148,4.0
['33135'],3,100,10000,5000,1.0187610527955158,3.0
['33140'],3,100,10000,5000,1.3078334563996823,2.0
['33141'],3,100,10000,5000,1.0347500780486625,2.0
['33142'],3,100,10000,5000,1.0391665899202245,2.0
['33143'],3,100,10000,5000,1.0202866128673558,2.0
['33144'],3,100,10000,5000,1.0221478174333916,3.0
['33145'],3,100,10000,5000,1.0190240960433248,2.0
['33150'],3,100,10000,5000,1.2152991673340743,2.0
['33151'],3,100,10000,5000,1.0366217720492703,2.0
['33152'],3,100,10000,5000,1.035278999137831,2.0
['33153'],3,100,10000,5000,1.021641467344057,2.0
['33154'],3,100,10000,5000,1.0209833281587468,3.0
['33155'],3,100,10000,5000,1.0235847982797015,2.0
['33200'],3,100,10000,5000,2.0293180032371265,2.0
['33201'],3,100,10000,5000,1.909271606575117,2.0
['33202'],3,100,10000,5000,1.9556328074557707,2.0
['33203'],3,100,10000,5000,1.8929752310634755,2.0
['33204'],3,100,10000,5000,1.9223474847503728,3.0
['33205'],3,100,10000,5000,1.848667422904211,2.0
['33210'],3,100,10000,5000,1.396255209244208,2.0
['33211'],3,100,10000,5000,1.084452077238932,2.0
['33212'],3,100,10000,5000,1.0982985061879227,2.0
['33213'],3,100,10000,5000,1.0518346023158434,2.0
['33214'],3,100,10000,5000,1.0556337862811003,3.0
['33215'],3,100,10000,5000,1.0486725266364973,2.0
['33220'],3,100,10000,5000,1.5221247082154568,2.0
['33221'],3,100,10000,5000,1.1096966123708816,2.0
['33222'],3,100,10000,5000,1.1539732827767213,2.0
['33223'],3,100,10000,5000,1.0701671392085141,2.0
['33224'],3,100,10000,5000,1.07875600586262,3.0
['33225'],3,100,10000,5000,1.0626592220675346,2.0
['33230'],3,100,10000,5000,1.2733577071992765,3.0
['33231'],3,100,10000,5000,1.0426770456832297,3.0
['33232'],3,100,10000,5000,1.053462247921854,3.0
['33233'],3,100,10000,5000,1.0332473427216198,3.0
['33234'],3,100,10000,5000,1.0334981909944714,4.0
['33235'],3,100,10000,5000,1.0309593451384176,3.0
['33240'],3,100,10000,5000,1.3493476181381543,2.0
['33241'],3,100,10000,5000,1.047207685469827,2.0
['33242'],3,100,10000,5000,1.0639303236830655,2.0
['33243'],3,100,10000,5000,1.0362180864196657,2.0
['33244'],3,100,10000,5000,1.0390786060371893,3.0
['33245'],3,100,10000,5000,1.033369293406017,2.0
['33250'],3,100,10000,5000,1.2009109089911738,2.0
['33251'],3,100,10000,5000,1.0391827628286385,2.0
['33252'],3,100,10000,5000,1.0447730837623175,2.0
['33253'],3,100,10000,5000,1.0300183721857452,2.0
['33254'],3,100,10000,5000,1.029874726405448,3.0
['33255'],3,100,10000,5000,1.030556594058487,2.0
['33300'],3,100,10000,5000,1.513154601647351,2.0
['33301'],3,100,10000,5000,1.4564771897430504,2.0
['33302'],3,100,10000,5000,1.4755798946232699,2.0
['33303'],3,100,10000,5000,1.4466367999487442,2.0
['33304'],3,100,10000,5000,1.463216359445666,3.0
['33305'],3,100,10000,5000,1.4129494290203075,2.0
['33310'],3,100,10000,5000,1.1599543245949948,2.0
['33311'],3,100,10000,5000,1.0257921044940068,2.0
['33312'],3,100,10000,5000,1.027495012055974,2.0
['33313'],3,100,10000,5000,1.0184576422054592,2.0
['33314'],3,100,10000,5000,1.0180175926391781,3.0
['33315'],3,100,10000,5000,1.0168761530139054,2.0
['33320'],3,100,10000,5000,1.2137926435799484,2.0
['33321'],3,100,10000,5000,1.026894847506045,2.0
['33322'],3,100,10000,5000,1.0378020501342922,2.0
['33323'],3,100,10000,5000,1.0212013007661507,2.0
['33324'],3,100,10000,5000,1.0205142181567335,3.0
['33325'],3,100,10000,5000,1.018283385071273,2.0
['33330'],3,100,10000,5000,1.1062240734737592,3.0
['33331'],3,100,10000,5000,1.018167902401321,3.0
['33332'],3,100,10000,5000,1.0197015727139205,3.0
['33333'],3,100,10000,5000,1.0193324525082665,3.0
['33334'],3,100,10000,5000,1.0184597866757854,4.0
['33335'],3,100,10000,5000,1.0172618016793653,3.0
['33340'],3,100,10000,5000,1.1303353457356473,2.0
['33341'],3,100,10000,5000,1.018292524010216,2.0
['33342'],3,100,10000,5000,1.0195084923535198,2.0
['33343'],3,100,10000,5000,1.019816495535162,2.0
['33344'],3,100,10000,5000,1.0188401536887137,3.0
['33345'],3,100,10000,5000,1.018083754454409,2.0
['33350'],3,100,10000,5000,1.0827184976666637,2.0
['33351'],3,100,10000,5000,1.0141375625600575,2.0
['33352'],3,100,10000,5000,1.014874335680331,2.0
['33353'],3,100,10000,5000,1.0147457356691754,2.0
['33354'],3,100,10000,5000,1.013968135771292,3.0
['33355'],3,100,10000,5000,1.0135870757398675,2.0
['33400'],3,100,10000,5000,1.5817782835075,2.0
['33401'],3,100,10000,5000,1.5212087318403593,2.0
['33402'],3,100,10000,5000,1.5416268074931208,2.0
['33403'],3,100,10000,5000,1.5060027434725975,2.0
['33404'],3,100,10000,5000,1.5279271765531974,3.0
['33405'],3,100,10000,5000,1.4771733928816198,2.0
['33410'],3,100,10000,5000,1.1844087765832585,2.0
['33411'],3,100,10000,5000,1.0467160856268325,2.0
['33412'],3,100,10000,5000,1.0494841673709978,2.0
['33413'],3,100,10000,5000,1.0397140828794689,2.0
['33414'],3,100,10000,5000,1.041774982381312,3.0
['33415'],3,100,10000,5000,1.039167469908845,2.0
['33420'],3,100,10000,5000,1.2540443316280232,2.0
['33421'],3,100,10000,5000,1.0522898839427646,2.0
['33422'],3,100,10000,5000,1.065118619030768,2.0
['33423'],3,100,10000,5000,1.0453945786628562,2.0
['33424'],3,100,10000,5000,1.0480660617525048,3.0
['33425'],3,100,10000,5000,1.043005978143607,2.0
['33430'],3,100,10000,5000,1.1247345583575963,3.0
['33431'],3,100,10000,5000,1.041130620359246,3.0
['33432'],3,100,10000,5000,1.0416019201393791,3.0
['33433'],3,100,10000,5000,1.0420681935178755,3.0
['33434'],3,100,10000,5000,1.0424975703479669,4.0
['33435'],3,100,10000,5000,1.0415150635831552,3.0
['33440'],3,100,10000,5000,1.16924883254806,2.0
['33441'],3,100,10000,5000,1.044235288289727,2.0
['33442'],3,100,10000,5000,1.0470416816499448,2.0
['33443'],3,100,10000,5000,1.0443060504592745,2.0
['33444'],3,100,10000,5000,1.0453637891849645,3.0
['33445'],3,100,10000,5000,1.0436526942726316,2.0
['33450'],3,100,10000,5000,1.0890961759143694,2.0
['33451'],3,100,10000,5000,1.0352655230262955,2.0
['33452'],3,100,10000,5000,1.0357309053568613,2.0
['33453'],3,100,10000,5000,1.0375006367603747,2.0
['33454'],3,100,10000,5000,1.0367179746347759,3.0
['33455'],3,100,10000,5000,1.0354207543060698,2.0
['33500'],3,100,10000,5000,1.5406738420397266,3.0
['33501'],3,100,10000,5000,1.4827886193759279,3.0
['33502'],3,100,10000,5000,1.4981055078209944,3.0
['33503'],3,100,10000,5000,1.466370621492998,3.0
['33504'],3,100,10000,5000,1.4799251471022143,4.0
['33505'],3,100,10000,5000,1.4468078607439994,3.0
['33510'],3,100,10000,5000,1.1876177683352167,3.0
['33511'],3,100,10000,5000,1.0212045890494124,3.0
['33512'],3,100,10000,5000,1.0218303719898822,3.0
['33513'],3,100,10000,5000,1.0066281319135923,3.0
['33514'],3,100,10000,5000,1.0069767524613706,4.0
['33515'],3,100,10000,5000,1.0080100925290774,3.0
['33520'],3,100,10000,5000,1.2289255620272896,3.0
['33521'],3,100,10000,5000,1.0156563947077546,3.0
['33522'],3,100,10000,5000,1.0275130687485101,3.0
['33523'],3,100,10000,5000,1.0048853956713204,3.0
['33524'],3,100,10000,5000,1.0061527109271602,4.0
['33525'],3,100,10000,5000,1.0049924563006816,3.0
['33530'],3,100,10000,5000,1.1137311370416554,4.0
['33531'],3,100,10000,5000,1.0024442064554548,4.0
['33532'],3,100,10000,5000,1.0033849112520454,4.0
['33533'],3,100,10000,5000,1.000751367038384,4.0
['33534'],3,100,10000,5000,1.0003437929159087,5.0
['33535'],3,100,10000,5000,1.0006859132199233,4.0
['33540'],3,100,10000,5000,1.1356290840297687,3.0
['33541'],3,100,10000,5000,1.001615722744908,3.0
['33542'],3,100,10000,5000,1.0030386638287214,3.0
['33543'],3,100,10000,5000,1.0004098777087045,3.0
['33544'],3,100,10000,5000,1.0002707018452934,4.0
['33545'],3,100,10000,5000,1.0004600751955985,3.0
['33550'],3,100,10000,5000,1.1156552373939823,3.0
['33551'],3,100,10000,5000,1.0070017805648754,3.0
['33552'],3,100,10000,5000,1.0076686876668992,3.0
['33553'],3,100,10000,5000,1.0020206204756845,3.0
['33554'],3,100,10000,5000,1.0016881584137012,4.0
['33555'],3,100,10000,5000,1.0037928907800595,3.0
['34000'],3,100,10000,5000,12.125786246875334,1.0
['34001'],3,100,10000,5000,11.56578259112209,1.0
['34002'],3,100,10000,5000,11.61951767955606,1.0
['34003'],3,100,10000,5000,11.529582746065097,1.0
['34004'],3,100,10000,5000,11.458656897587884,2.0
['34005'],3,100,10000,5000,11.417771119217024,1.0
['34010'],3,100,10000,5000,10.810879826826694,1.0
['34011'],3,100,10000,5000,9.518337013362098,1.0
['34012'],3,100,10000,5000,9.874063630283274,1.0
['34013'],3,100,10000,5000,9.343176975432435,1.0
['34014'],3,100,10000,5000,9.576146643919591,2.0
['34015'],3,100,10000,5000,9.247204778309106,1.0
['34020'],3,100,10000,5000,10.96856846394898,1.0
['34021'],3,100,10000,5000,9.81193387364807,1.0
['34022'],3,100,10000,5000,9.693000309252843,1.0
['34023'],3,100,10000,5000,9.566584489468465,1.0
['34024'],3,100,10000,5000,9.664857203114396,2.0
['34025'],3,100,10000,5000,9.597557840418146,1.0
['34030'],3,100,10000,5000,10.561183824682919,2.0
['34031'],3,100,10000,5000,9.344461342153696,2.0
['34032'],3,100,10000,5000,9.147420929403944,2.0
['34033'],3,100,10000,5000,8.961426486707465,2.0
['34034'],3,100,10000,5000,8.869472713330339,3.0
['34035'],3,100,10000,5000,9.014669177226958,2.0
['34040'],3,100,10000,5000,10.678147009741316,1.0
['34041'],3,100,10000,5000,9.298249667641072,1.0
['34042'],3,100,10000,5000,9.427827958368717,1.0
['34043'],3,100,10000,5000,9.21678613288923,1.0
['34044'],3,100,10000,5000,9.065789686264456,2.0
['34045'],3,100,10000,5000,9.050278358964164,1.0
['34050'],3,100,10000,5000,9.932259191547274,1.0
['34051'],3,100,10000,5000,9.194369489298722,1.0
['34052'],3,100,10000,5000,9.372329146248138,1.0
['34053'],3,100,10000,5000,8.959886329919321,1.0
['34054'],3,100,10000,5000,9.123736186333842,2.0
['34055'],3,100,10000,5000,9.130481021321403,1.0
['34100'],3,100,10000,5000,1.943020031349131,1.0
['34101'],3,100,10000,5000,1.8422735738822682,1.0
['34102'],3,100,10000,5000,1.862429469375673,1.0
['34103'],3,100,10000,5000,1.8120881123141204,1.0
['34104'],3,100,10000,5000,1.8362427943694772,2.0
['34105'],3,100,10000,5000,1.7812213748456383,1.0
['34110'],3,100,10000,5000,1.3853818284156048,1.0
['34111'],3,100,10000,5000,1.0892692754120523,1.0
['34112'],3,100,10000,5000,1.0910302627318929,1.0
['34113'],3,100,10000,5000,1.0483119490077744,1.0
['34114'],3,100,10000,5000,1.0540191758318618,2.0
['34115'],3,100,10000,5000,1.0486569604640605,1.0
['34120'],3,100,10000,5000,1.4655781005875972,1.0
['34121'],3,100,10000,5000,1.0850145789525691,1.0
['34122'],3,100,10000,5000,1.1050891827668374,1.0
['34123'],3,100,10000,5000,1.0439343762895268,1.0
['34124'],3,100,10000,5000,1.053766519728089,2.0
['34125'],3,100,10000,5000,1.0416058028214004,1.0
['34130'],3,100,10000,5000,1.2475147194576695,2.0
['34131'],3,100,10000,5000,1.0331802303888749,2.0
['34132'],3,100,10000,5000,1.0347799397612814,2.0
['34133'],3,100,10000,5000,1.020155008038332,2.0
['34134'],3,100,10000,5000,1.0220886569208816,3.0
['34135'],3,100,10000,5000,1.019652074597886,2.0
['34140'],3,100,10000,5000,1.3144308743815591,1.0
['34141'],3,100,10000,5000,1.0387477698847845,1.0
['34142'],3,100,10000,5000,1.0430387178343048,1.0
['34143'],3,100,10000,5000,1.0221386357911726,1.0
['34144'],3,100,10000,5000,1.026036174108997,2.0
['34145'],3,100,10000,5000,1.0211039800943387,1.0
['34150'],3,100,10000,5000,1.2134107405002579,1.0
['34151'],3,100,10000,5000,1.0368696062346483,1.0
['34152'],3,100,10000,5000,1.0350501492949093,1.0
['34153'],3,100,10000,5000,1.021801530555036,1.0
['34154'],3,100,10000,5000,1.0223513441611287,2.0
['34155'],3,100,10000,5000,1.0243745882670015,1.0
['34200'],3,100,10000,5000,2.0743349569076774,1.0
['34201'],3,100,10000,5000,1.974826932814512,1.0
['34202'],3,100,10000,5000,1.9971311561674814,1.0
['34203'],3,100,10000,5000,1.9385282460019604,1.0
