solver,time,attacker,|Q|,|X|,|T|,rho,k,EU,Lower,Upper
RME,345,att,30,30,30,0.95,10000,-23.91969178691,-25.32309406704834,-22.51628950677166
RME,360,att,30,30,30,0.95,10000,-23.10666049413,-25.219996493798988,-20.993324494461014
RME,375,att,30,30,30,0.95,10000,-24.06647839563,-24.73732856070306,-23.39562823055694
RME,390,att,30,30,30,0.95,10000,-22.95189314961,-24.834829286028146,-21.068957013191856
RME,405,att,30,30,30,0.95,10000,-23.5376733823,-24.77159144460008,-22.30375531999992
RME,420,att,30,30,30,0.95,10000,-23.31762117402,-24.22006543521079,-22.415176912829214
RME,435,att,30,30,30,0.95,10000,-23.222359314320002,-24.626717453472033,-21.81800117516797
RME,450,att,30,30,30,0.95,10000,-23.68812898444,-24.809961934587925,-22.566296034292073
RME,465,att,30,30,30,0.95,10000,-23.79895427268,-24.997379996074386,-22.600528549285613
RME,480,att,30,30,30,0.95,10000,-23.15396271002,-25.472883892312343,-20.835041527727657
RME,495,att,30,30,30,0.95,10000,-23.29832020644,-25.081491210770015,-21.515149202109985
RME,510,att,30,30,30,0.95,10000,-23.08956329059,-25.622206421662824,-20.556920159517176
RME,525,att,30,30,30,0.95,10000,-23.13795559597,-24.484634793803444,-21.791276398136553
RME,540,att,30,30,30,0.95,10000,-23.80811276551,-24.526269444090183,-23.089956086929817
RME,555,att,30,30,30,0.95,10000,-23.62268422287,-24.99868682477341,-22.246681620966587
RME,570,att,30,30,30,0.95,10000,-23.54983955931,-24.579749338057468,-22.519929780562535
RME,585,att,30,30,30,0.95,10000,-23.53733813121,-24.2404361811072,-22.8342400813128
RME,600,att,30,30,30,0.95,10000,-23.38815703303,-24.657193073858558,-22.119120992201445
RME,615,att,30,30,30,0.95,10000,-23.30236856001,-24.688330073280905,-21.916407046739092
RME,630,att,30,30,30,0.95,10000,-23.92683879199,-25.07011996705369,-22.783557616926313
RME,645,att,30,30,30,0.95,10000,-23.1265718707,-24.549946630834864,-21.70319711056514
RME,660,att,30,30,30,0.95,10000,-22.87788258803,-24.356183635172968,-21.399581540887034
RME,675,att,30,30,30,0.95,10000,-22.95769484956,-24.141647312842977,-21.77374238627702
RME,690,att,30,30,30,0.95,10000,-23.65270888646,-24.649591700430793,-22.65582607248921
RME,705,att,30,30,30,0.95,10000,-23.248252934539998,-24.189839239932454,-22.306666629147543
RME,720,att,30,30,30,0.95,10000,-23.40876040605,-24.330634748222508,-22.486886063877492
RME,735,att,30,30,30,0.95,10000,-23.03774248067,-24.96734399714121,-21.108140964198792
RME,750,att,30,30,30,0.95,10000,-23.51439059531,-24.475106001317943,-22.55367518930206
RME,765,att,30,30,30,0.95,10000,-22.37341765296,-25.138204839673904,-19.608630466246098
RME,780,att,30,30,30,0.95,10000,-22.69986640867,-24.584984928781022,-20.81474788855898
RME,795,att,30,30,30,0.95,10000,-22.71719518685,-24.585156642025844,-20.849233731674154
RME,810,att,30,30,30,0.95,10000,-22.94883844331,-24.527702519913397,-21.3699743667066
RME,825,att,30,30,30,0.95,10000,-23.15785598239,-24.513265673681737,-21.802446291098263
RME,840,att,30,30,30,0.95,10000,-23.09441524261,-24.31946553734963,-21.869364947870373
RME,855,att,30,30,30,0.95,10000,-23.2994360221,-24.458942981199517,-22.139929063000483
RME,870,att,30,30,30,0.95,10000,-23.05424293808,-24.03618701435317,-22.072298861806832
RME,885,att,30,30,30,0.95,10000,-22.76839027291,-24.21118189650385,-21.325598649316152
RME,900,att,30,30,30,0.95,10000,-23.08454438958,-24.165614730167032,-22.003474048992967
RME,915,att,30,30,30,0.95,10000,-22.90283655005,-24.72238196299559,-21.08329113710441
RME,930,att,30,30,30,0.95,10000,-22.99855226528,-24.78399067236842,-21.21311385819158
RME,945,att,30,30,30,0.95,10000,-22.720104879289998,-23.983772559416632,-21.456437199163364
RME,960,att,30,30,30,0.95,10000,-22.93005776306,-23.806688406068094,-22.053427120051904
RME,975,att,30,30,30,0.95,10000,-23.1526567119,-24.36481724833131,-21.94049617546869
RME,990,att,30,30,30,0.95,10000,-23.47512907099,-24.35141494365625,-22.598843198323753
RME,1005,att,30,30,30,0.95,10000,-22.96183072169,-23.704043847416685,-22.219617595963314
RME,1020,att,30,30,30,0.95,10000,-22.92166472648,-24.49262258897463,-21.35070686398537
RME,1035,att,30,30,30,0.95,10000,-23.13113702981,-24.565195641910886,-21.69707841770911
RME,1050,att,30,30,30,0.95,10000,-23.2012160138,-24.188464083222946,-22.213967944377053
RME,1065,att,30,30,30,0.95,10000,-22.87160631574,-24.076059644922957,-21.667152986557042
RME,1080,att,30,30,30,0.95,10000,-23.43675085837,-24.34927454633916,-22.52422717040084
RME,1095,att,30,30,30,0.95,10000,-22.84001665604,-24.04945943118696,-21.63057388089304
RME,1110,att,30,30,30,0.95,10000,-22.82166836869,-24.50850834964509,-21.134828387734906
RME,1125,att,30,30,30,0.95,10000,-22.99022747179,-24.325568999569143,-21.654885944010857
RME,1140,att,30,30,30,0.95,10000,-22.95188309686,-24.045619831262346,-21.858146362457656
RME,1155,att,30,30,30,0.95,10000,-22.78451392762,-23.927912511305138,-21.641115343934864
RME,1170,att,30,30,30,0.95,10000,-22.98050236788,-24.92718465420326,-21.03382008155674
RME,1185,att,30,30,30,0.95,10000,-23.10934874541,-24.540052568825043,-21.678644921994955
RME,1200,att,30,30,30,0.95,10000,-22.37548367442,-24.22383040550701,-20.52713694333299
RME,15,att,10,10,30,0.95,10000,-22.11728125023,-23.62282425116393,-20.61173824929607
RME,30,att,10,10,30,0.95,10000,-21.2758939917,-23.631839942816782,-18.919948040583215
RME,45,att,10,10,30,0.95,10000,-21.4914307356,-22.965005519900696,-20.017855951299307
RME,60,att,10,10,30,0.95,10000,-20.78748952487,-22.025086181677814,-19.549892868062187
RME,75,att,10,10,30,0.95,10000,-21.01045053539,-22.307957804708195,-19.712943266071804
RME,90,att,10,10,30,0.95,10000,-20.66796293507,-22.973827709744857,-18.362098160395146
RME,105,att,10,10,30,0.95,10000,-20.46908034361,-21.881427170028793,-19.056733517191205
RME,120,att,10,10,30,0.95,10000,-20.19833722414,-22.19793411354119,-18.19874033473881
RME,135,att,10,10,30,0.95,10000,-20.50965052809,-22.10518698433649,-18.914114071843507
RME,150,att,10,10,30,0.95,10000,-20.64927536724,-21.386169819095553,-19.91238091538445
RME,165,att,10,10,30,0.95,10000,-20.48240019495,-21.671097181707598,-19.2937032081924
RME,180,att,10,10,30,0.95,10000,-19.89969002754,-22.36450717819629,-17.43487287688371
RME,195,att,10,10,30,0.95,10000,-20.34350402435,-21.610309245838472,-19.07669880286153
RME,210,att,10,10,30,0.95,10000,-19.91996310439,-22.097539185213684,-17.742387023566316
RME,225,att,10,10,30,0.95,10000,-20.74517022035,-21.815034055960684,-19.67530638473932
RME,240,att,10,10,30,0.95,10000,-20.17367424444,-21.3750603577658,-18.9722881311142
RME,255,att,10,10,30,0.95,10000,-20.118117690680002,-21.254814294898324,-18.98142108646168
RME,270,att,10,10,30,0.95,10000,-19.90303506812,-21.671415449823964,-18.134654686416038
RME,285,att,10,10,30,0.95,10000,-19.90252308919,-21.62074273995264,-18.184303438427364
RME,300,att,10,10,30,0.95,10000,-19.9228574004,-20.949188447355493,-18.89652635344451
RME,315,att,10,10,30,0.95,10000,-19.56684000823,-22.779801845851072,-16.353878170608926
RME,330,att,10,10,30,0.95,10000,-19.89056217172,-21.27606867209938,-18.505055671340617
RME,345,att,10,10,30,0.95,10000,-19.672784729500002,-20.3702576496164,-18.975311809383605
RME,360,att,10,10,30,0.95,10000,-19.38349456357,-21.653670836549818,-17.113318290590183
RME,375,att,10,10,30,0.95,10000,-19.630165030489998,-20.953110525860527,-18.30721953511947
RME,390,att,10,10,30,0.95,10000,-18.995705485160002,-20.778514769161273,-17.21289620115873
RME,405,att,10,10,30,0.95,10000,-20.18987494171,-21.042023059039522,-19.337726824380475
RME,420,att,10,10,30,0.95,10000,-19.705061464819998,-21.15580464784711,-18.254318281792887
RME,435,att,10,10,30,0.95,10000,-19.70814684108,-21.238420133639472,-18.17787354852053
RME,450,att,10,10,30,0.95,10000,-19.59692610494,-21.412124917922377,-17.781727291957623
RME,465,att,10,10,30,0.95,10000,-19.44535083277,-21.484401437970426,-17.406300227569574
RME,480,att,10,10,30,0.95,10000,-19.57775769968,-20.32198220760464,-18.833533191755357
RME,495,att,10,10,30,0.95,10000,-19.51465988371,-21.126315061619202,-17.903004705800797
RME,510,att,10,10,30,0.95,10000,-19.05674631131,-20.455060658228252,-17.65843196439175
RME,525,att,10,10,30,0.95,10000,-19.2819882764,-20.879193713287044,-17.684782839512955
RME,540,att,10,10,30,0.95,10000,-19.67201892559,-20.879771750325503,-18.464266100854495
RME,555,att,10,10,30,0.95,10000,-19.306176117339998,-21.334890634554334,-17.277461600125662
RME,570,att,10,10,30,0.95,10000,-18.99254059525,-21.444806087323247,-16.54027510317675
RME,585,att,10,10,30,0.95,10000,-19.16203659939,-21.108423550266803,-17.215649648513196
RME,600,att,10,10,30,0.95,10000,-19.3555723825,-21.105056233641317,-17.606088531358683
RME,615,att,10,10,30,0.95,10000,-19.17054169972,-20.46663751737703,-17.87444588206297
RME,630,att,10,10,30,0.95,10000,-19.16584767738,-21.136297452331828,-17.195397902428173
RME,645,att,10,10,30,0.95,10000,-19.28878322298,-21.043817035322583,-17.53374941063742
RME,660,att,10,10,30,0.95,10000,-19.732086553560002,-21.055731061657628,-18.408442045462376
RME,675,att,10,10,30,0.95,10000,-19.93921661774,-21.036796720666384,-18.84163651481362
RME,690,att,10,10,30,0.95,10000,-19.28585566925,-21.121684857039174,-17.450026481460828
RME,705,att,10,10,30,0.95,10000,-19.40305203309,-20.626425500296627,-18.17967856588337
RME,720,att,10,10,30,0.95,10000,-19.28136897342,-20.13662315278569,-18.426114794054314
RME,735,att,10,10,30,0.95,10000,-18.94935479797,-20.446927966850886,-17.451781629089112
RME,750,att,10,10,30,0.95,10000,-19.40438077138,-20.541767678956102,-18.2669938638039
RME,765,att,10,10,30,0.95,10000,-19.59868382218,-20.75483536552085,-18.44253227883915
RME,780,att,10,10,30,0.95,10000,-19.23709851995,-21.21942464345477,-17.25477239644523
RME,795,att,10,10,30,0.95,10000,-19.29924225809,-20.731555292641605,-17.866929223538396
RME,810,att,10,10,30,0.95,10000,-19.26415066842,-20.472029016027548,-18.056272320812454
RME,825,att,10,10,30,0.95,10000,-18.61558856812,-20.120058604214996,-17.111118532025003
RME,840,att,10,10,30,0.95,10000,-19.36560664364,-21.06738515154829,-17.66382813573171
RME,855,att,10,10,30,0.95,10000,-19.47617499432,-20.93179507620097,-18.02055491243903
RME,870,att,10,10,30,0.95,10000,-18.69140219676,-21.208522670343317,-16.17428172317668
RME,885,att,10,10,30,0.95,10000,-19.41392157272,-21.326459223065516,-17.501383922374483
RME,900,att,10,10,30,0.95,10000,-19.13082855891,-21.069642773457037,-17.192014344362963
RME,915,att,10,10,30,0.95,10000,-19.12660548775,-20.207769560128067,-18.04544141537193
RME,930,att,10,10,30,0.95,10000,-19.38872443372,-20.850892161750487,-17.926556705689514
RME,945,att,10,10,30,0.95,10000,-19.30550119928,-20.623859400748785,-17.987142997811212
RME,960,att,10,10,30,0.95,10000,-18.830083156329998,-20.864859869263064,-16.79530644339693
RME,975,att,10,10,30,0.95,10000,-19.13014413079,-20.428760882111742,-17.83152737946826
RME,990,att,10,10,30,0.95,10000,-18.96480400324,-20.937593863217856,-16.992014143262146
RME,1005,att,10,10,30,0.95,10000,-19.0041056016,-20.3134476043871,-17.694763598812898
RME,1020,att,10,10,30,0.95,10000,-19.46726814349,-20.47208429025897,-18.46245199672103
RME,1035,att,10,10,30,0.95,10000,-19.01480444291,-19.782233749766164,-18.247375136053833
RME,1050,att,10,10,30,0.95,10000,-19.27317130092,-20.106888876095834,-18.43945372574417
RME,1065,att,10,10,30,0.95,10000,-19.18472607563,-21.22310743793838,-17.146344713321618
RME,1080,att,10,10,30,0.95,10000,-19.14525163896,-21.00936591166302,-17.28113736625698
RME,1095,att,10,10,30,0.95,10000,-18.634698143839998,-20.742329863077906,-16.52706642460209
RME,1110,att,10,10,30,0.95,10000,-18.779219982249998,-20.49214245746583,-17.066297507034164
RME,1125,att,10,10,30,0.95,10000,-18.72074948146,-20.396366601067665,-17.045132361852335
RME,1140,att,10,10,30,0.95,10000,-18.82120308282,-20.990123889988496,-16.6522822756515
RME,1155,att,10,10,30,0.95,10000,-19.12445058702,-21.097286441640726,-17.151614732399274
RME,1170,att,10,10,30,0.95,10000,-18.835544984589998,-20.71408812709501,-16.957001842084985
RME,1185,att,10,10,30,0.95,10000,-19.17301000162,-20.786331683143978,-17.559688320096022
RME,1200,att,10,10,30,0.95,10000,-19.10190185498,-20.540045336363,-17.663758373597
RME,15,att,10,30,10,0.95,10000,-3.33952474672,-5.923242866422189,-0.7558066270178103
RME,30,att,10,30,10,0.95,10000,-0.98670341408,-3.6334058755866043,1.6599990474266044
RME,45,att,10,30,10,0.95,10000,-0.5005677807300001,-3.39616555171426,2.39502999025426
RME,60,att,10,30,10,0.95,10000,0.21586914711999997,-3.095255721858942,3.5269940160989415
RME,75,att,10,30,10,0.95,10000,-0.36281584235,-3.4255893669657866,2.699957682265787
RME,90,att,10,30,10,0.95,10000,1.12855777226,-0.9823294484914153,3.239444993011415
RME,105,att,10,30,10,0.95,10000,-0.36598359957000004,-1.9446250875408202,1.2126578884008201
RME,120,att,10,30,10,0.95,10000,0.32756548365,-1.5173589775203802,2.1724899448203803
RME,135,att,10,30,10,0.95,10000,0.55260075833,-1.3443132276949212,2.449514744354921
RME,150,att,10,30,10,0.95,10000,0.36220891333,-1.323115438540257,2.047533265200257
RME,165,att,10,30,10,0.95,10000,0.10318137176000003,-2.5896504197580614,2.796013163278061
RME,180,att,10,30,10,0.95,10000,0.85399858678,-1.312286596767744,3.020283770327744
RME,195,att,10,30,10,0.95,10000,0.82948340051,-0.7873857739841614,2.4463525750041617
RME,210,att,10,30,10,0.95,10000,1.41979440463,-0.008471633054055294,2.848060442314055
RME,225,att,10,30,10,0.95,10000,1.47164659724,-0.8734041704525697,3.8166973649325695
RME,240,att,10,30,10,0.95,10000,0.8530846897100001,-0.6897962358682407,2.3959656152882407
RME,255,att,10,30,10,0.95,10000,1.06676329813,-0.5548652495198729,2.688391845779873
RME,270,att,10,30,10,0.95,10000,1.05328762634,-0.7893507035144203,2.89592595619442
RME,285,att,10,30,10,0.95,10000,0.8356980965399999,-1.1290903009488247,2.8004864940288248
RME,300,att,10,30,10,0.95,10000,1.76080367332,-0.4181405915264713,3.9397479381664713
RME,315,att,10,30,10,0.95,10000,1.03891764274,-1.089152573879817,3.166987859359817
RME,330,att,10,30,10,0.95,10000,0.97716811523,-1.8142623599973713,3.7685985904573713
RME,345,att,10,30,10,0.95,10000,1.09060609102,-1.1121435985396693,3.2933557805796694
RME,360,att,10,30,10,0.95,10000,1.17020035705,-0.6527358672063048,2.9931365813063047
RME,375,att,10,30,10,0.95,10000,1.61605235047,-0.573873098790056,3.805977799730056
RME,390,att,10,30,10,0.95,10000,1.8592346175,0.9327233087641869,2.7857459262358133
RME,405,att,10,30,10,0.95,10000,0.99694388561,-0.2027869738688054,2.1966747450888056
RME,420,att,10,30,10,0.95,10000,1.53423560285,-0.41030322421210164,3.4787744299121015
RME,435,att,10,30,10,0.95,10000,1.52885877681,-0.6422242315963955,3.6999417852163954
RME,450,att,10,30,10,0.95,10000,1.64415496519,0.5435621990193451,2.744747731360655
RME,465,att,10,30,10,0.95,10000,1.8271473249899999,-0.505448353469482,4.159743003449481
RME,480,att,10,30,10,0.95,10000,1.59122042929,-0.2726520332416593,3.4550928918216597
RME,495,att,10,30,10,0.95,10000,1.57858519486,-0.8175887992902808,3.974759189010281
RME,510,att,10,30,10,0.95,10000,1.95830998918,0.20070319121568336,3.715916787144317
RME,525,att,10,30,10,0.95,10000,2.28787198248,0.684101002878349,3.891642962081651
RME,540,att,10,30,10,0.95,10000,1.5133554152,0.26233561180008147,2.7643752185999184
RME,555,att,10,30,10,0.95,10000,1.8232229484500002,0.5976482325749972,3.0487976643250034
RME,570,att,10,30,10,0.95,10000,1.61914508984,-0.14319507460420167,3.3814852542842013
RME,585,att,10,30,10,0.95,10000,1.71925747388,-0.3086651658381516,3.7471801135981515
RME,600,att,10,30,10,0.95,10000,1.5229836214,-0.9348855469034512,3.9808527897034516
RME,615,att,10,30,10,0.95,10000,2.0551362969800002,0.714520840776611,3.395751753183389
RME,630,att,10,30,10,0.95,10000,1.93828364,-0.11117567104054715,3.9877429510405475
RME,645,att,10,30,10,0.95,10000,1.68250059211,-0.16665635260873146,3.5316575368287317
RME,660,att,10,30,10,0.95,10000,1.99985467567,-0.06425335718662195,4.063962708526622
RME,675,att,10,30,10,0.95,10000,2.03812732689,0.9083945172608479,3.1678601365191525
RME,690,att,10,30,10,0.95,10000,1.62684488866,-0.024175322789689258,3.2778651001096892
RME,705,att,10,30,10,0.95,10000,2.36650752778,-0.09855617447333653,4.831571230033337
RME,720,att,10,30,10,0.95,10000,2.35426095374,0.5504516554302008,4.158070252049799
RME,735,att,10,30,10,0.95,10000,2.09009929077,0.9552661772329349,3.224932404307065
RME,750,att,10,30,10,0.95,10000,1.6798261192000001,-0.147065588564955,3.5067178269649553
RME,765,att,10,30,10,0.95,10000,2.04272859914,-0.7460682780849983,4.831525476364998
RME,780,att,10,30,10,0.95,10000,1.64556054139,0.1202371696531983,3.1708839131268016
RME,795,att,10,30,10,0.95,10000,1.82524500277,-0.17198608889333244,3.8224760944333322
RME,810,att,10,30,10,0.95,10000,2.38484245106,0.10004245751133212,4.669642444608668
RME,825,att,10,30,10,0.95,10000,1.90324679842,-0.10069222822775759,3.907185825067758
RME,840,att,10,30,10,0.95,10000,2.34981135595,1.1330046945989103,3.5666180173010895
RME,855,att,10,30,10,0.95,10000,2.27956819186,-0.0871979467750168,4.6463343304950175
RME,870,att,10,30,10,0.95,10000,1.9432625782000001,0.19621272499306808,3.690312431406932
RME,885,att,10,30,10,0.95,10000,1.83855560698,-0.0025070007636964764,3.679618214723696
RME,900,att,10,30,10,0.95,10000,1.48663474518,-0.022220756636221806,2.995490246996222
RME,915,att,10,30,10,0.95,10000,2.27580410204,0.37538975280722564,4.176218451272774
RME,930,att,10,30,10,0.95,10000,2.03623274615,0.5984040111931141,3.4740614811068857
RME,945,att,10,30,10,0.95,10000,1.58084883064,0.3671251764365575,2.7945724848434423
RME,960,att,10,30,10,0.95,10000,2.46159280145,0.4276911421466534,4.495494460753347
RME,975,att,10,30,10,0.95,10000,2.43389646955,0.6725627451472698,4.19523019395273
RME,990,att,10,30,10,0.95,10000,1.88467939184,0.7143284481725347,3.0550303355074653
RME,1005,att,10,30,10,0.95,10000,2.44372175126,0.8418063338886235,4.045637168631377
RME,1020,att,10,30,10,0.95,10000,1.8190541503,0.5668428017730893,3.071265498826911
RME,1035,att,10,30,10,0.95,10000,2.26785487696,0.4411265155654882,4.094583238354511
RME,1050,att,10,30,10,0.95,10000,2.30893585404,1.1465365772178122,3.4713351308621876
RME,1065,att,10,30,10,0.95,10000,2.47853489213,0.9568385265545367,4.0002312577054635
RME,1080,att,10,30,10,0.95,10000,2.12233195349,0.8127585651431297,3.43190534183687
RME,1095,att,10,30,10,0.95,10000,1.8675118098,0.6817474951000211,3.053276124499979
RME,1110,att,10,30,10,0.95,10000,1.8919583846,0.8140342266987992,2.969882542501201
RME,1125,att,10,30,10,0.95,10000,2.25573791851,0.7473942451113413,3.7640815919086585
RME,1140,att,10,30,10,0.95,10000,2.28956059635,0.9555220548494305,3.623599137850569
RME,1155,att,10,30,10,0.95,10000,2.23121035382,1.4199739236705984,3.0424467839694014
RME,1170,att,10,30,10,0.95,10000,2.12278062223,0.7437513824373483,3.501809862022652
RME,1185,att,10,30,10,0.95,10000,2.19725246374,0.48994337722601533,3.9045615502539848
RME,1200,att,10,30,10,0.95,10000,2.53209158818,0.6748582793822631,4.389324896977737
RME,15,att,30,10,10,0.95,10000,-4.8411970246600005,-6.10578067559238,-3.5766133737276213
RME,30,att,30,10,10,0.95,10000,-4.64935000587,-7.041884952487712,-2.256815059252287
RME,45,att,30,10,10,0.95,10000,-4.83326094482,-5.650367120868142,-4.016154768771858
RME,60,att,30,10,10,0.95,10000,-4.6806021405900005,-5.870783014324568,-3.490421266855433
RME,75,att,30,10,10,0.95,10000,-4.06195876532,-5.425458265074308,-2.698459265565692
RME,90,att,30,10,10,0.95,10000,-4.38907106388,-5.0214184765918795,-3.756723651168121
RME,105,att,30,10,10,0.95,10000,-4.48667204475,-5.260670192396149,-3.7126738971038504
RME,120,att,30,10,10,0.95,10000,-3.88413184449,-5.635842622797914,-2.1324210661820864
RME,135,att,30,10,10,0.95,10000,-3.95058372604,-4.877331105469902,-3.023836346610098
RME,150,att,30,10,10,0.95,10000,-4.00687832639,-5.186751848396707,-2.8270048043832934
RME,165,att,30,10,10,0.95,10000,-4.15337172242,-5.498527753491576,-2.808215691348424
RME,180,att,30,10,10,0.95,10000,-3.87296775919,-5.102398395335508,-2.6435371230444913
RME,195,att,30,10,10,0.95,10000,-3.94794877888,-5.011674567013319,-2.8842229907466805
RME,210,att,30,10,10,0.95,10000,-3.73256423699,-4.473365563362988,-2.9917629106170125
RME,225,att,30,10,10,0.95,10000,-3.96760995135,-5.237689141807344,-2.697530760892656
RME,240,att,30,10,10,0.95,10000,-3.90104894536,-4.780048275635812,-3.022049615084188
RME,255,att,30,10,10,0.95,10000,-3.73438347074,-5.577938054827536,-1.8908288866524647
RME,270,att,30,10,10,0.95,10000,-3.66500352673,-4.636889428114482,-2.693117625345519
RME,285,att,30,10,10,0.95,10000,-3.53778897349,-4.266311855376554,-2.8092660916034458
RME,300,att,30,10,10,0.95,10000,-3.81616639082,-4.769860960252748,-2.8624718213872513
RME,315,att,30,10,10,0.95,10000,-3.61574561198,-4.452778926946448,-2.778712297013552
RME,330,att,30,10,10,0.95,10000,-3.53856019538,-4.934752266231183,-2.142368124528817
RME,345,att,30,10,10,0.95,10000,-3.53539192738,-4.3276449552160665,-2.7431388995439336
RME,360,att,30,10,10,0.95,10000,-3.66193303879,-4.609087867583103,-2.714778209996897
RME,375,att,30,10,10,0.95,10000,-3.76698729098,-4.615439826090412,-2.918534755869587
RME,390,att,30,10,10,0.95,10000,-3.45171438857,-4.398441426232139,-2.504987350907861
RME,405,att,30,10,10,0.95,10000,-3.45914194685,-4.71124410628053,-2.2070397874194696
RME,420,att,30,10,10,0.95,10000,-3.38325445835,-4.438268679152645,-2.328240237547355
RME,435,att,30,10,10,0.95,10000,-3.26718279188,-4.2930395954541165,-2.241325988305883
RME,450,att,30,10,10,0.95,10000,-3.30845512163,-4.049078439006026,-2.567831804253975
RME,465,att,30,10,10,0.95,10000,-2.99898662575,-4.516254909443765,-1.4817183420562352
RME,480,att,30,10,10,0.95,10000,-3.40417044388,-4.7771316729342885,-2.031209214825712
RME,495,att,30,10,10,0.95,10000,-3.48123837898,-4.7641659086196295,-2.198310849340371
RME,510,att,30,10,10,0.95,10000,-3.5137483772199998,-4.097596132339781,-2.9299006221002184
RME,525,att,30,10,10,0.95,10000,-3.54519734628,-4.618532325666035,-2.471862366893965
RME,540,att,30,10,10,0.95,10000,-3.20395123945,-4.497044127302325,-1.910858351597675
RME,555,att,30,10,10,0.95,10000,-3.45253273159,-4.274752421006039,-2.6303130421739604
RME,570,att,30,10,10,0.95,10000,-3.32586016396,-4.59655371371806,-2.05516661420194
RME,585,att,30,10,10,0.95,10000,-3.46532565045,-4.713641542295257,-2.217009758604744
RME,600,att,30,10,10,0.95,10000,-3.50662986617,-4.7550624379175055,-2.2581972944224944
RME,615,att,30,10,10,0.95,10000,-3.49863743533,-4.301039201343758,-2.6962356693162426
RME,630,att,30,10,10,0.95,10000,-3.04269585207,-4.727262599212203,-1.3581291049277966
RME,645,att,30,10,10,0.95,10000,-3.39355808498,-4.560313103414086,-2.226803066545914
RME,660,att,30,10,10,0.95,10000,-3.1089862268,-3.9137740089710107,-2.304198444628989
RME,675,att,30,10,10,0.95,10000,-3.33257834484,-4.670246276069042,-1.9949104136109579
RME,690,att,30,10,10,0.95,10000,-3.09190023614,-4.31048655433599,-1.8733139179440104
RME,705,att,30,10,10,0.95,10000,-3.3024880529600003,-4.28991875217496,-2.315057353745041
RME,720,att,30,10,10,0.95,10000,-3.19952626282,-4.361166167727173,-2.037886357912827
RME,735,att,30,10,10,0.95,10000,-3.16288444432,-4.046049336062242,-2.279719552577758
RME,750,att,30,10,10,0.95,10000,-3.24117375299,-3.992320846596748,-2.490026659383252
RME,765,att,30,10,10,0.95,10000,-3.19228264911,-5.015565526843595,-1.3689997713764053
RME,780,att,30,10,10,0.95,10000,-3.26207170464,-4.235758908318917,-2.288384500961083
RME,795,att,30,10,10,0.95,10000,-2.90673579458,-3.665424270681741,-2.148047318478259
RME,810,att,30,10,10,0.95,10000,-3.1510697795200002,-4.233745225865054,-2.0683943331749473
RME,825,att,30,10,10,0.95,10000,-3.40928870642,-4.309257375608903,-2.509320037231097
RME,840,att,30,10,10,0.95,10000,-3.30937128636,-4.003994416016216,-2.6147481567037847
RME,855,att,30,10,10,0.95,10000,-3.14955107262,-4.344540604688596,-1.954561540551404
RME,870,att,30,10,10,0.95,10000,-3.21424719279,-4.024907465477487,-2.403586920102513
RME,885,att,30,10,10,0.95,10000,-3.30157490516,-4.261903165549076,-2.341246644770924
RME,900,att,30,10,10,0.95,10000,-3.03502367764,-4.346892347857357,-1.7231550074226432
RME,915,att,30,10,10,0.95,10000,-3.07242518969,-3.9715620468653348,-2.1732883325146655
RME,930,att,30,10,10,0.95,10000,-2.98601902096,-3.808222066741582,-2.1638159751784185
RME,945,att,30,10,10,0.95,10000,-3.04104694571,-3.8949617887460897,-2.18713210267391
RME,960,att,30,10,10,0.95,10000,-3.05408690241,-3.8334079261965255,-2.2747658786234743
RME,975,att,30,10,10,0.95,10000,-3.29217976509,-3.8611099979298573,-2.723249532250143
RME,990,att,30,10,10,0.95,10000,-3.10934653126,-4.281930874712955,-1.9367621878070447
RME,1005,att,30,10,10,0.95,10000,-3.2721290121399997,-4.509580819010362,-2.034677205269637
RME,1020,att,30,10,10,0.95,10000,-2.86511788962,-3.9110377486464367,-1.8191980305935633
RME,1035,att,30,10,10,0.95,10000,-2.84397376749,-3.9739534626422865,-1.7139940723377136
RME,1050,att,30,10,10,0.95,10000,-3.38076069855,-4.483182343638089,-2.2783390534619112
RME,1065,att,30,10,10,0.95,10000,-2.94001805513,-4.206866706482081,-1.6731694037779195
RME,1080,att,30,10,10,0.95,10000,-3.16349265903,-3.7420121504902695,-2.5849731675697307
RME,1095,att,30,10,10,0.95,10000,-3.15423064699,-4.184896139923389,-2.1235651540566107
RME,1110,att,30,10,10,0.95,10000,-3.02897925841,-4.365620743839068,-1.692337772980932
RME,1125,att,30,10,10,0.95,10000,-3.07663246019,-4.223172096818249,-1.93009282356175
RME,1140,att,30,10,10,0.95,10000,-3.20019636842,-4.376487348914118,-2.0239053879258813
RME,1155,att,30,10,10,0.95,10000,-3.0982694740700003,-3.733506882684579,-2.4630320654554216
RME,1170,att,30,10,10,0.95,10000,-3.17780254655,-4.489626363653159,-1.865978729446842
RME,1185,att,30,10,10,0.95,10000,-2.91279065718,-3.693369358353833,-2.132211956006167
RME,1200,att,30,10,10,0.95,10000,-3.24715527955,-3.8085130590122596,-2.68579750008774
RME,15,dd,30,30,30,0.95,10000,-23.25176681737,-25.216440927813778,-21.287092706926224
RME,30,dd,30,30,30,0.95,10000,-21.33843423705,-23.634387450582647,-19.04248102351735
RME,45,dd,30,30,30,0.95,10000,-21.73722258642,-23.407305743395394,-20.067139429444605
